sample_id,similarity_threshold,fight_threshold,hawk_dove_C,police_density,n_steps,mean_fighting,std_fighting,peak_fighting,min_fighting,fighting_range,cv_fighting,max_step_jump,mean_abs_step_jump,early_mean_fighting,late_mean_fighting,absolute_drift,relative_drift,fraction_zero_fighting,mean_fighting_fraction,mean_happy_fraction,mean_entropy,mean_arrests,instability_score,unstable_flag
10,0.246988988481462,0.40771510675549516,15.706631660927085,0.04829953586682677,100,39.62,6.655493971148948,56.0,24.0,32.0,0.16798318957973116,26.0,6.737373737373737,37.4,41.84,4.440000000000005,0.11206461383139842,0.0,0.030953124999999995,0.9970312499999998,0.5964658084869385,0.09,0.5452804446734921,False
11,0.37003983287140724,-0.05561854764819141,3.496816435176879,0.04829953586682677,100,465.83,32.61535068031616,545.0,406.0,139.0,0.07001556507806746,58.0,17.343434343434343,471.86,459.8,12.060000000000002,0.02588927291071851,0.0,0.3639296875000001,0.9398203125000001,0.32962514095306394,62.76,0.14700783973777287,False
12,0.32742318562231953,-0.15496472194790836,9.156119275838135,0.1255664063617587,100,625.82,20.859232967681244,672.0,580.0,92.0,0.033331042420634116,55.0,15.95959595959596,634.6,617.04,17.56000000000006,0.028059186347512158,0.0,0.488921875,0.8769218749999999,0.5468930404663087,165.95,0.05095109697643028,False
13,0.2523421151097864,-0.15496472194790836,9.156119275838135,0.1255664063617587,100,625.82,20.859232967681244,672.0,580.0,92.0,0.033331042420634116,55.0,15.95959595959596,634.6,617.04,17.56000000000006,0.028059186347512158,0.0,0.488921875,0.8769218749999999,0.5468930404663087,165.95,0.05095109697643028,False
14,0.32742318562231953,-0.20653621181845663,9.156119275838135,0.1255664063617587,100,742.56,17.745038743265678,780.0,697.0,83.0,0.023897110998795625,52.0,14.727272727272727,743.2,741.92,1.2800000000000864,0.001723766429648899,0.0,0.580125,0.8759687499999999,0.5641323154449462,184.29,0.0,False
15,0.32742318562231953,-0.15496472194790836,14.963980081584303,0.1255664063617587,100,555.66,18.08934493009628,598.0,505.0,93.0,0.0325547005904623,52.0,15.262626262626263,552.02,559.3,7.279999999999973,0.013101536911060672,0.0,0.43410937499999996,0.8782812500000001,0.6071942028045655,155.29,0.0,False
16,0.32742318562231953,-0.15496472194790836,9.156119275838135,0.0243564042635262,100,661.86,21.556910724869645,710.0,605.0,105.0,0.03257019720918267,39.0,12.383838383838384,673.42,650.3,23.120000000000005,0.03493185870123592,0.0,0.5170781249999999,0.953984375,0.4315919330596924,30.3,0.032327936823651426,False
17,0.2523421151097864,-0.20653621181845663,14.963980081584303,0.0243564042635262,100,722.14,14.428457991067516,761.0,685.0,76.0,0.019980139572752537,43.0,10.505050505050505,723.46,720.82,2.6399999999999864,0.003655800814246526,0.0,0.564171875,0.945015625,0.5038128658294678,30.46,0.0,False
18,0.7516789852641523,0.06356809809803965,10.235189051553606,0.012225106209516525,100,1077.41,15.342160864754351,1127.0,1042.0,85.0,0.014239853783382696,60.0,15.424242424242424,1082.94,1071.88,11.059999999999945,0.01026535859143682,0.0,0.8417265625,0.010210937500000001,0.6523229480743408,18.98,0.08695652173913043,False
19,0.5980531242676079,0.06356809809803965,10.235189051553606,0.012225106209516525,100,575.88,29.985423125245376,647.0,514.0,133.0,0.05206887394117764,54.0,17.252525252525253,597.38,554.38,43.0,0.0746683336806279,0.0,0.44990625,0.6457421875000001,0.4213119846343995,18.14,0.26005304769051646,False
20,0.7516789852641523,0.14408758804202082,10.235189051553606,0.012225106209516525,100,958.37,15.4218384118107,994.0,922.0,72.0,0.01609173744150036,45.0,17.303030303030305,960.98,955.76,5.220000000000027,0.005446748124419616,0.0,0.7487265624999998,0.010921875000000001,0.6508843379974365,18.86,0.061532653831634615,False
21,0.7516789852641523,0.06356809809803965,8.045791522413491,0.012225106209516525,100,1143.69,11.893439367987714,1175.0,1118.0,57.0,0.010399181043803577,35.0,10.646464646464647,1147.26,1140.12,7.1400000000001,0.006242950449859752,0.0,0.8935078125,0.0108515625,0.6507616744995118,19.0,0.0,False
22,0.7516789852641523,0.06356809809803965,10.235189051553606,0.08892004441469907,100,395.25,22.204672931615093,463.0,334.0,129.0,0.05617880564608499,73.0,19.636363636363637,395.38,395.12,0.2599999999999909,0.0006578115117014318,0.0,0.30878906250000004,0.0095859375,0.65471026763916,106.0,0.37699624140364696,False
23,0.5980531242676079,0.14408758804202082,8.045791522413491,0.08892004441469907,100,226.08,19.244053627029835,285.0,169.0,116.0,0.08512054859797344,85.0,18.303030303030305,224.52,227.64,3.119999999999976,0.013800424628449999,0.0,0.176625,0.548015625,0.5077092914581299,53.12,0.5087490233891827,False
24,0.8013148478232325,-0.25610725656151767,17.308747354894876,0.02992366442456841,100,759.73,17.840322306505566,802.0,710.0,92.0,0.023482450747641354,62.0,20.060606060606062,758.34,761.12,2.7799999999999727,0.003659194713911485,0.0,0.5935390625,0.0100625,0.652425263595581,46.47,0.2732860636499418,False
25,0.532506992155686,-0.25610725656151767,17.308747354894876,0.02992366442456841,100,587.53,17.86754319989181,636.0,549.0,87.0,0.030411286572416405,50.0,15.808080808080808,581.6,593.46,11.860000000000014,0.020186203257706013,0.0,0.4590078125,0.5957343749999999,0.4763768131256103,44.2,0.005662514156285354,False
26,0.8013148478232325,0.2727522991597653,17.308747354894876,0.02992366442456841,100,148.74,18.54163962544845,207.0,112.0,95.0,0.12465805852795785,62.0,14.05050505050505,160.72,136.76,23.960000000000008,0.16108645959392232,0.0,0.11620312499999998,0.010078125,0.6513653728485107,14.47,0.7415801201264802,False
27,0.8013148478232325,-0.25610725656151767,17.431334823649376,0.02992366442456841,100,749.84,17.34919018282986,791.0,702.0,89.0,0.0231371895108688,67.0,18.939393939393938,749.62,750.06,0.4399999999999409,0.0005867918489276924,0.0,0.5858125000000001,0.011367187500000002,0.6541191017150879,46.17,0.2857312849803863,False
28,0.8013148478232325,-0.25610725656151767,17.308747354894876,0.03422640040516853,100,757.43,15.843771646928012,788.0,709.0,79.0,0.020917803159272823,63.0,18.232323232323232,758.72,756.14,2.580000000000041,0.003406255363531998,0.0,0.5917421875,0.011210937500000002,0.6531775695800782,53.48,0.21582795804815597,False
29,0.532506992155686,0.2727522991597653,17.431334823649376,0.03422640040516853,100,160.81,15.523978227245747,201.0,127.0,74.0,0.0965361496626189,52.0,15.0,166.24,155.38,10.860000000000014,0.06753311361233763,0.0,0.12563281250000002,0.617890625,0.45508762741088865,10.04,0.2280259946273675,False
30,0.37744814730249343,0.16315327063202867,2.091736541315913,0.14298754615709186,100,44.12,14.496399552992461,77.0,15.0,62.0,0.3285675329327394,33.0,11.424242424242424,46.68,41.56,5.119999999999997,0.11604714415231182,0.0,0.03446874999999999,0.9467109374999998,0.2490763641357422,10.78,0.9044021831263624,False
31,0.07882583905011416,0.16315327063202867,2.091736541315913,0.14298754615709186,100,61.54,15.650827454163565,99.0,30.0,69.0,0.2543195881404544,59.0,14.929292929292929,58.18,64.9,6.720000000000006,0.10919727006824839,0.0,0.048078125000000006,0.99915625,0.6235582382202148,5.69,0.7959999900997562,False
32,0.37744814730249343,0.014708913117647215,2.091736541315913,0.14298754615709186,100,123.5,28.045142181846753,202.0,74.0,128.0,0.22708617151292917,61.0,19.555555555555557,131.9,115.1,16.80000000000001,0.1360323886639677,0.0,0.096484375,0.8956015624999999,0.2914593147277832,40.59,1.0038664773822092,False
33,0.37744814730249343,0.16315327063202867,5.4310707520693535,0.14298754615709186,100,41.91,10.440397502011118,65.0,20.0,45.0,0.24911471014104317,27.0,9.444444444444445,45.56,38.26,7.300000000000004,0.17418277260796958,0.0,0.0327421875,0.9379296875,0.2970595361709595,9.43,0.9480760522810024,False
34,0.37744814730249343,0.16315327063202867,2.091736541315913,0.10092505192384123,100,87.72,17.357465252737796,136.0,45.0,91.0,0.19787352089304375,50.0,16.858585858585858,92.78,82.66,10.120000000000005,0.11536707706338355,0.0,0.06853125,0.9335468750000001,0.2715409925460815,15.95,0.6664803584052335,False
35,0.07882583905011416,0.014708913117647215,5.4310707520693535,0.10092505192384123,100,398.44,23.34323028203252,457.0,357.0,100.0,0.05858656330195894,85.0,25.767676767676768,401.0,395.88,5.1200000000000045,0.01285011545025601,0.0,0.31128124999999995,0.9959531250000001,0.6295659835815429,72.06,0.7365740968700248,False
36,0.08412487637251616,-0.024550835043191888,13.33033261084929,0.06286083936691284,100,559.74,18.37532040536981,595.0,510.0,85.0,0.03282831386959983,68.0,13.191919191919192,563.42,556.06,7.360000000000014,0.013148962018079847,0.0,0.437296875,0.9986796874999999,0.6707675941467284,72.16,0.17391304347826086,False
37,0.3296992239076644,-0.024550835043191888,13.33033261084929,0.06286083936691284,100,630.85,19.363561139418547,673.0,582.0,91.0,0.030694398255399137,60.0,13.666666666666666,636.22,625.48,10.740000000000009,0.017024649282713814,0.0,0.4928515625,0.9200859374999999,0.5410058498382567,83.71,0.08695652173913043,False
38,0.08412487637251616,-0.3267606995999813,13.33033261084929,0.06286083936691284,100,901.38,16.624548114159374,933.0,863.0,70.0,0.018443440185226402,52.0,11.434343434343434,899.5,903.26,3.759999999999991,0.00417138165923361,0.0,0.704203125,0.9977421874999999,0.6689531356811524,93.82,0.0,False
39,0.08412487637251616,-0.024550835043191888,13.048187970928847,0.06286083936691284,100,605.46,21.42728167547158,682.0,560.0,122.0,0.03539008634009114,64.0,16.575757575757574,608.68,602.24,6.439999999999941,0.01063654081194454,0.0,0.47301562499999994,0.9984687500000001,0.6702619476318358,76.23,0.1647873684901603,False
40,0.08412487637251616,-0.024550835043191888,13.33033261084929,0.1467437139339745,100,163.61,18.382543349602088,215.0,122.0,93.0,0.1123558666927577,58.0,19.636363636363637,161.64,165.58,3.940000000000026,0.024081657600391333,0.0,0.12782031249999998,0.9991718749999999,0.6699673133850098,36.88,0.3235209031037865,False
41,0.3296992239076644,-0.3267606995999813,13.048187970928847,0.1467437139339745,100,832.79,19.211608469880915,881.0,788.0,93.0,0.023068971133035836,54.0,14.909090909090908,825.8,839.78,13.980000000000018,0.016786945088197527,0.0,0.6506171875,0.8525781250000002,0.6048392807006835,227.92,0.021739130434782608,False
42,0.5102645595092327,0.30657950416207325,4.887736490834504,0.110580619238317,100,52.73,8.782772910647298,73.0,34.0,39.0,0.166561215828699,29.0,9.323232323232324,53.84,51.62,2.220000000000006,0.04210127062393336,0.0,0.0411953125,0.7026015625,0.3675530736923218,9.97,0.28457045692986366,False
43,0.7331863861531019,0.30657950416207325,4.887736490834504,0.110580619238317,100,49.26,11.214829468164018,83.0,28.0,55.0,0.22766604685676042,41.0,11.575757575757576,52.12,46.4,5.719999999999999,0.11611855460820136,0.0,0.03848437500000001,0.12299999999999998,0.6314148372650146,13.0,0.6882305263205118,False
44,0.5102645595092327,0.21441543027758603,4.887736490834504,0.110580619238317,100,105.17,17.06754522478262,147.0,61.0,86.0,0.162285302127818,61.0,15.929292929292929,110.58,99.76,10.819999999999993,0.1028810497290101,0.0,0.08216406250000001,0.677328125,0.4008027702331542,24.09,0.6072559567704692,False
45,0.5102645595092327,0.30657950416207325,1.1033626199699937,0.110580619238317,100,58.39,15.493156553782057,115.0,20.0,95.0,0.26533921140233013,50.0,14.535353535353535,64.62,52.16,12.460000000000008,0.21339270423017653,0.0,0.045617187499999996,0.7392343750000001,0.32341516799926756,14.44,1.1272794477675976,True
46,0.5102645595092327,0.30657950416207325,4.887736490834504,0.0712591303512454,100,89.52,15.980287857232108,134.0,56.0,78.0,0.17851081163127913,56.0,17.151515151515152,92.5,86.54,5.959999999999994,0.06657730116175149,0.0,0.0699375,0.6896328125000001,0.3679139781951904,12.33,0.4996907734860688,False
47,0.7331863861531019,0.21441543027758603,1.1033626199699937,0.0712591303512454,100,227.79,33.19466674030634,313.0,162.0,151.0,0.14572486386718617,77.0,21.252525252525253,251.88,203.7,48.18000000000001,0.2115106018701436,0.0,0.1779609375,0.2941640625,0.5259076740264892,52.54,1.3446488140467618,True
48,0.5453193417750299,-0.24751202464103694,12.320526973623782,0.139105577301234,100,773.37,19.23156519891192,818.0,727.0,91.0,0.024867224225030606,57.0,18.282828282828284,777.26,769.48,7.779999999999973,0.010059867851093232,0.0,0.6041953125,0.3680078125,0.6059608108520508,215.06,0.15249807146257,False
49,0.4425363636109978,-0.24751202464103694,12.320526973623782,0.139105577301234,100,700.37,21.570653675769773,752.0,635.0,117.0,0.030798940097048377,48.0,13.323232323232324,709.62,691.12,18.5,0.026414609420734755,0.0,0.5471640624999999,0.7025546874999999,0.5628267276763916,207.74,0.0009607523688678504,False
50,0.5453193417750299,0.08226980119943622,12.320526973623782,0.139105577301234,100,152.28,16.01254508190375,201.0,119.0,82.0,0.10515199029356284,62.0,16.272727272727273,154.58,149.98,4.600000000000023,0.030207512477016172,0.0,0.11896875,0.5199062499999999,0.5408647106170654,45.32,0.24076815926864958,False
51,0.5453193417750299,-0.24751202464103694,17.911621637176722,0.139105577301234,100,606.82,15.454048013384714,645.0,571.0,74.0,0.025467268734360622,47.0,15.474747474747474,606.9,606.74,0.15999999999996817,0.00026366962196362704,0.0,0.47407812499999996,0.3349687500000001,0.619315460586548,196.55,0.0,False
52,0.5453193417750299,-0.24751202464103694,12.320526973623782,0.04070422254502773,100,641.13,22.88303083072695,700.0,581.0,119.0,0.03569171748432759,47.0,13.151515151515152,656.84,625.42,31.420000000000073,0.049007221624319676,0.0,0.5008828125000001,0.6011171875,0.45639739494323733,63.8,0.08416445006122233,False
53,0.4425363636109978,0.08226980119943622,17.911621637176722,0.04070422254502773,100,373.3,16.65142636532979,413.0,328.0,85.0,0.04460601758727509,43.0,15.626262626262626,377.2,369.4,7.800000000000011,0.02089472274310209,0.0,0.29164062500000004,0.8571953125,0.40428011741638187,42.56,0.0,False
54,0.12289555049501359,0.13425165265798572,6.480084009561687,0.0424535615183413,100,478.65,22.639953621860624,555.0,411.0,144.0,0.04729960017102397,81.0,21.181818181818183,485.84,471.46,14.379999999999995,0.03004282878930324,0.0,0.37394531250000007,0.998859375,0.6505434432983398,17.73,0.536033106049196,False
55,0.8461272602900863,0.13425165265798572,6.480084009561687,0.0424535615183413,100,658.59,21.16652782106692,704.0,602.0,102.0,0.03213915762624231,71.0,20.19191919191919,652.8,664.38,11.580000000000041,0.01758301826629624,0.0,0.5145234375,0.011695312499999999,0.6491329193115234,62.37,0.37601966287524413,False
56,0.12289555049501359,-0.16991420984268185,6.480084009561687,0.0424535615183413,100,1189.75,9.380165243747042,1211.0,1169.0,42.0,0.007884148135109932,25.0,6.474747474747475,1190.4,1189.1,1.300000000000182,0.0010926665265813674,0.0,0.9294921875,0.9962343750000001,0.6482258571624756,64.99,0.0,False
57,0.12289555049501359,0.13425165265798572,6.280554516986012,0.0424535615183413,100,477.61,24.583284971703844,541.0,421.0,120.0,0.05147146201231934,69.0,22.95959595959596,482.62,472.6,10.019999999999982,0.020979460229057143,0.0,0.37313281249999997,0.99859375,0.6496363983154296,18.48,0.457715791028608,False
58,0.12289555049501359,0.13425165265798572,6.480084009561687,0.10743557779118418,100,194.47,22.167749096378728,237.0,129.0,108.0,0.11399058516161222,90.0,26.626262626262626,198.32,190.62,7.699999999999989,0.03959479611251087,0.0,0.1519296875,0.9988593749999999,0.6335445678710937,13.69,0.9855846552017014,False
59,0.8461272602900863,-0.16991420984268185,6.280554516986012,0.10743557779118418,100,973.65,12.83851626941369,1001.0,934.0,67.0,0.013185966486328445,45.0,13.16161616161616,972.28,975.02,2.740000000000009,0.0028141529296975393,0.0,0.7606640625000002,0.011781249999999998,0.6497478855133058,170.49,0.0,False
60,0.4656344367191195,-0.07845866680145258,18.973760421946643,0.10232425119727849,100,458.4,17.055204484262276,499.0,419.0,80.0,0.03720594346479554,50.0,16.343434343434343,460.26,456.54,3.7199999999999704,0.008115183246073234,0.0,0.3581249999999999,0.7420937500000001,0.5605604484558104,116.61,0.02567006417516038,False
61,0.6454511024523527,-0.07845866680145258,18.973760421946643,0.10232425119727849,100,425.49,17.445626959212444,471.0,380.0,91.0,0.04100126197845412,53.0,15.636363636363637,425.0,425.98,0.9800000000000182,0.0023032268678465258,0.0,0.3324140625,0.07235156250000001,0.6510455131530761,128.37,0.010869565217391304,False
62,0.4656344367191195,-0.1172412902116775,18.973760421946643,0.10232425119727849,100,520.68,16.182014707693227,558.0,483.0,75.0,0.031078617783846563,42.0,14.292929292929292,519.34,522.02,2.67999999999995,0.005147115310747389,0.0,0.4067812500000001,0.7293203125,0.5562109783172607,130.28,0.0,False
63,0.4656344367191195,-0.07845866680145258,13.453853865526614,0.10232425119727849,100,495.37,21.877227886549065,552.0,439.0,113.0,0.04416340893988143,78.0,16.767676767676768,500.1,490.64,9.460000000000036,0.019096836707915368,0.0,0.3870078125,0.7668749999999999,0.5037108520507813,125.64,0.3241337994649334,False
64,0.4656344367191195,-0.07845866680145258,18.973760421946643,0.14036562705412506,100,295.97,15.541206516869918,332.0,263.0,69.0,0.052509397968949274,53.0,16.92929292929293,296.94,295.0,1.9399999999999977,0.006554718383619953,0.0,0.2312265625,0.7639921875000002,0.5225068920135498,97.2,0.058434684130188624,False
65,0.6454511024523527,-0.1172412902116775,13.453853865526614,0.14036562705412506,100,467.71,16.27961608883944,505.0,432.0,73.0,0.03480707294870634,64.0,16.515151515151516,467.02,468.4,1.3799999999999955,0.0029505462786769483,0.0,0.3653984375,0.073671875,0.6493611637115478,176.64,0.16252236282764618,False
66,0.8932040591258555,0.3901687189936639,1.0069402024149894,0.0797642010450363,100,19.1,7.7633755544865926,40.0,2.0,38.0,0.40645945311448123,31.0,7.363636363636363,20.12,18.08,2.0400000000000027,0.10680628272251322,0.0,0.014921875,0.0005781249999999999,0.6523083591461183,4.35,1.0374490004926367,True
67,0.1916662149131298,0.3901687189936639,1.0069402024149894,0.0797642010450363,100,53.59,11.575055075462924,81.0,26.0,55.0,0.2159928172320008,47.0,10.535353535353535,49.64,57.54,7.899999999999999,0.14741556260496358,0.0,0.0418671875,0.9963984375,0.5622691009521483,0.5,0.7784514401184393,False
68,0.8932040591258555,0.42979421466588985,1.0069402024149894,0.0797642010450363,100,9.53,4.050814732865477,18.0,0.0,18.0,0.4250592584328937,16.0,3.919191919191919,10.76,8.3,2.459999999999999,0.25813221406086034,0.01,0.0074453125000000005,0.00065625,0.6512007217407226,2.38,1.6346463908854618,True
69,0.8932040591258555,0.3901687189936639,1.7304250204004348,0.0797642010450363,100,20.47,6.987782194659475,45.0,4.0,41.0,0.34136698557203105,35.0,7.252525252525253,21.58,19.36,2.219999999999999,0.10845139228138735,0.0,0.0159921875,0.0005781249999999999,0.6515909740447999,4.29,0.9038836215426571,False
70,0.8932040591258555,0.3901687189936639,1.0069402024149894,0.06492230672389268,100,30.08,9.070479590407555,56.0,8.0,48.0,0.3015451991491873,42.0,8.93939393939394,33.26,26.9,6.359999999999999,0.21143617021276595,0.0,0.0235,0.0006640625,0.6519819957733155,5.44,1.1977361443436405,True
71,0.1916662149131298,0.42979421466588985,1.7304250204004348,0.06492230672389268,100,31.22,9.900080807751015,66.0,13.0,53.0,0.3171070085762657,30.0,10.585858585858587,32.54,29.9,2.6400000000000006,0.08456117873158234,0.0,0.024390625000000003,0.997265625,0.565500929260254,0.23,0.7638632580334545,False
72,0.7303399216849357,0.020389613509178228,8.08056849129498,0.06246269458904862,100,787.34,18.158865603335467,832.0,746.0,86.0,0.023063562886853795,51.0,16.050505050505052,784.36,790.32,5.960000000000036,0.00756979195773114,0.0,0.615109375,0.104375,0.6371174488067627,96.84,0.01472253680634204,False
73,0.15278625707142054,0.020389613509178228,8.08056849129498,0.06246269458904862,100,660.78,18.22777002268791,710.0,614.0,96.0,0.027585232638227413,47.0,15.131313131313131,664.0,657.56,6.440000000000055,0.009746057689397462,0.0,0.5162343750000001,0.9717968749999999,0.5963116943359374,77.23,0.0,False
74,0.7303399216849357,0.15259723812341697,8.08056849129498,0.06246269458904862,100,384.27,22.607014398190667,438.0,323.0,115.0,0.05883106773412098,81.0,21.464646464646464,387.7,380.84,6.860000000000014,0.01785203112394934,0.0,0.30021093749999994,0.0967734375,0.6398887943267821,71.58,0.5322804339619545,False
75,0.7303399216849357,0.020389613509178228,11.281797541864215,0.06246269458904862,100,721.6,18.389127222356144,755.0,669.0,86.0,0.025483823756036784,44.0,15.393939393939394,718.6,724.6,6.0,0.008314855875831485,0.0,0.56375,0.0903828125,0.6425456653594971,95.68,0.0,False
76,0.7303399216849357,0.020389613509178228,8.08056849129498,0.12836167357861994,100,312.94,21.643391601133125,370.0,266.0,104.0,0.06916147376855987,66.0,25.757575757575758,311.58,314.3,2.7200000000000273,0.008691761999105346,0.0,0.24448437499999998,0.09603125,0.6399380546569824,117.92,0.5465906136511112,False
77,0.15278625707142054,0.15259723812341697,11.281797541864215,0.12836167357861994,100,95.16,18.565947322988936,141.0,53.0,88.0,0.1951024308847093,68.0,19.97979797979798,98.4,91.92,6.480000000000004,0.06809583858764191,0.0,0.07434375,0.9941484375000001,0.5950305984497072,7.77,0.7770074456984442,False
78,0.3031593983992934,0.2897508934140206,11.909447391331195,0.08474532632157206,100,107.42,15.586648132295796,142.0,71.0,71.0,0.14510005708709547,60.0,19.232323232323232,106.5,108.34,1.8400000000000034,0.017129026252094615,0.0,0.083921875,0.9907421875,0.44609073371887203,2.48,0.4003965952060754,False
79,0.49839348113164306,0.2897508934140206,11.909447391331195,0.08474532632157206,100,58.74,13.337630974052326,92.0,31.0,61.0,0.22706215481873213,46.0,13.373737373737374,65.72,51.76,13.96,0.2376574736125298,0.0,0.04589062499999999,0.9475937499999999,0.2860170825958252,3.56,1.1345366882499166,True
80,0.3031593983992934,-0.29013757705688475,11.909447391331195,0.08474532632157206,100,752.99,18.210708388198412,789.0,704.0,85.0,0.024184528862532587,47.0,13.93939393939394,756.06,749.92,6.139999999999986,0.008154158753768292,0.0,0.5882734375,0.8945703124999999,0.4926922302246094,131.5,0.0,False
81,0.3031593983992934,0.2897508934140206,4.049850751925259,0.08474532632157206,100,103.76,15.800708844858828,145.0,68.0,77.0,0.1522813111493719,76.0,16.86868686868687,108.46,99.06,9.399999999999991,0.09059367771781024,0.0,0.08106250000000001,0.989375,0.4047568035125733,3.02,0.7386966371804502,False
82,0.3031593983992934,0.2897508934140206,11.909447391331195,0.05505126385018229,100,147.58,14.817003745697036,186.0,109.0,77.0,0.10039980854924133,57.0,17.646464646464647,145.94,149.22,3.280000000000001,0.02222523377151376,0.0,0.11529687499999998,0.9909296874999999,0.443710062789917,2.16,0.21263779368433475,False
83,0.49839348113164306,-0.29013757705688475,4.049850751925259,0.05505126385018229,100,494.0,30.21258016125071,571.0,425.0,146.0,0.061159069152329375,59.0,17.727272727272727,499.74,488.26,11.480000000000018,0.02323886639676117,0.0,0.3859375,0.8610078125000002,0.3274351871490478,82.11,0.15347464999097277,False
84,0.17253143838606774,-0.34793495833873744,4.103859169501811,0.0248530612885952,100,846.33,43.88919115226436,931.0,740.0,191.0,0.051858248144653216,48.0,11.676767676767676,877.76,814.9,62.860000000000014,0.0742736284900689,0.0,0.6611953125,0.9752031250000001,0.49566199913024905,33.84,0.17721515441033026,False
85,0.7791202807333321,-0.34793495833873744,4.103859169501811,0.0248530612885952,100,1253.91,6.848496185294988,1269.0,1231.0,38.0,0.005461712710876369,21.0,6.929292929292929,1254.24,1253.58,0.6600000000000819,0.0005263535660454752,0.0,0.9796171874999999,0.0111953125,0.6506079998016356,39.0,0.0,False
86,0.17253143838606774,-0.04691347181797023,4.103859169501811,0.0248530612885952,100,775.29,27.012698865533594,851.0,724.0,127.0,0.034842057637185564,37.0,11.787878787878787,784.36,766.22,18.139999999999986,0.02339769634588346,0.0,0.6056953125,0.9760546875000001,0.4553157367706299,32.98,0.0,False
87,0.17253143838606774,-0.34793495833873744,15.666096550878136,0.0248530612885952,100,783.2,15.9637088422459,817.0,743.0,74.0,0.020382672168342567,40.0,11.727272727272727,786.2,780.2,6.0,0.007660878447395301,0.0,0.611875,0.9835078125,0.6491546428680421,30.36,0.0,False
88,0.17253143838606774,-0.34793495833873744,4.103859169501811,0.017745676878839732,100,850.82,17.70219195467047,897.0,818.0,79.0,0.02080603647618823,36.0,10.090909090909092,856.34,845.3,11.040000000000077,0.01297571754307618,0.0,0.6647031250000001,0.9805781249999999,0.47919804801940913,23.31,0.0,False
89,0.7791202807333321,-0.04691347181797023,15.666096550878136,0.017745676878839732,100,856.2,16.29662541755194,898.0,810.0,88.0,0.019033666687166478,63.0,19.606060606060606,855.48,856.92,1.4399999999999409,0.0016818500350384733,0.0,0.66890625,0.0097890625,0.6527028972625734,27.83,0.2671680863984769,False
90,0.5953443287871778,0.23309471756219868,14.706071578059344,0.12179159115999935,100,53.46,10.712067960949463,80.0,30.0,50.0,0.20037538273380964,36.0,12.070707070707071,55.0,51.92,3.0799999999999983,0.0576131687242798,0.0,0.041765624999999994,0.6621015625000001,0.4250465755462647,7.77,0.41422912730038464,False
91,0.27048072600737216,0.23309471756219868,14.706071578059344,0.12179159115999935,100,63.99,11.124293235976836,88.0,37.0,51.0,0.17384424497541548,43.0,13.262626262626263,65.54,62.44,3.1000000000000085,0.04844506954211609,0.0,0.04999218749999998,0.9871718749999999,0.4634417098999023,3.81,0.3235554611186582,False
92,0.5953443287871778,0.3095697030425072,14.706071578059344,0.12179159115999935,100,31.07,7.880678904764487,52.0,17.0,35.0,0.25364270694446367,35.0,9.151515151515152,31.88,30.26,1.6199999999999974,0.05214032829095582,0.0,0.024273437499999998,0.6823750000000001,0.4051329860687256,3.23,0.5083327576722769,False
93,0.5953443287871778,0.23309471756219868,8.378711040318011,0.12179159115999935,100,76.86,13.551398451820388,113.0,43.0,70.0,0.17631275633385882,45.0,15.232323232323232,75.16,78.56,3.4000000000000057,0.04423627374447054,0.0,0.06004687499999999,0.6512109375,0.43048937416076655,15.91,0.31335035803786576,False
94,0.5953443287871778,0.23309471756219868,14.706071578059344,0.08226911980658769,100,102.32,13.158176165411374,135.0,77.0,58.0,0.12859828152278513,43.0,13.575757575757576,106.06,98.58,7.480000000000004,0.07310398749022678,0.0,0.07993750000000001,0.626640625,0.45000721359252926,11.81,0.31731589397645577,False
95,0.27048072600737216,0.3095697030425072,8.378711040318011,0.08226911980658769,100,103.9,14.642745644174797,146.0,75.0,71.0,0.1409311419073609,63.0,15.01010101010101,109.16,98.64,10.519999999999996,0.10125120307988446,0.0,0.081171875,0.9894218750000001,0.442613724899292,1.66,0.5669953129974054,False
96,0.6097277223132551,-0.300190094858408,6.681999822426587,0.07040891088545322,100,762.23,22.564066566113475,815.0,713.0,102.0,0.029602700715156152,46.0,17.292929292929294,752.36,772.1,19.74000000000001,0.025897694921480405,0.0,0.5954921875,0.5873359375,0.4706890518188477,110.8,0.061155152887882244,False
97,0.6156014423817396,-0.300190094858408,6.681999822426587,0.07040891088545322,100,762.23,22.564066566113475,815.0,713.0,102.0,0.029602700715156152,46.0,17.292929292929294,752.36,772.1,19.74000000000001,0.025897694921480405,0.0,0.5954921875,0.5873359375,0.4706890518188477,110.8,0.061155152887882244,False
98,0.6097277223132551,-0.26751937866210934,6.681999822426587,0.07040891088545322,100,754.26,25.094868001246788,805.0,696.0,109.0,0.03327084559866198,64.0,17.848484848484848,760.06,748.46,11.599999999999909,0.015379312173520947,0.0,0.589265625,0.5847109375,0.46604208641052236,111.14,0.2123524874029576,False
99,0.6097277223132551,-0.300190094858408,2.8817003338597713,0.07040891088545322,100,706.45,45.62748623362896,815.0,627.0,188.0,0.06458700011837916,57.0,18.07070707070707,740.76,672.14,68.62,0.09713355509944087,0.0,0.5519140625,0.6290312499999999,0.4222966121673584,110.71,0.4130773322335104,False
